feature,importance,fold
BURO_CREDIT_TYPE_Consumer_credit_MEAN,105,6
BURO_CREDIT_TYPE_Credit_card_MEAN,102,6
BURO_CREDIT_TYPE_Interbank_credit_MEAN,0,6
BURO_CREDIT_TYPE_Loan_for_business_development_MEAN,0,6
BURO_CREDIT_TYPE_Loan_for_purchase_of_shares__margin_lending__MEAN,0,6
BURO_CREDIT_TYPE_Loan_for_the_purchase_of_equipment_MEAN,0,6
BURO_CREDIT_TYPE_Loan_for_working_capital_replenishment_MEAN,0,6
BURO_CREDIT_TYPE_Microloan_MEAN,92,6
BURO_CREDIT_TYPE_Mobile_operator_loan_MEAN,0,6
BURO_CREDIT_TYPE_Mortgage_MEAN,84,6
BURO_CREDIT_TYPE_Real_estate_loan_MEAN,0,6
BURO_CREDIT_TYPE_Unknown_type_of_loan_MEAN,0,6
BURO_CREDIT_TYPE_nan_MEAN,0,6
BURO_STATUS_0_MEAN_MEAN,127,6
BURO_STATUS_1_MEAN_MEAN,74,6
BURO_STATUS_2_MEAN_MEAN,6,6
BURO_STATUS_3_MEAN_MEAN,5,6
BURO_STATUS_4_MEAN_MEAN,8,6
BURO_STATUS_5_MEAN_MEAN,0,6
BURO_STATUS_C_MEAN_MEAN,65,6
BURO_STATUS_X_MEAN_MEAN,48,6
BURO_STATUS_nan_MEAN_MEAN,0,6
ACTIVE_DAYS_CREDIT_MIN,107,6
ACTIVE_DAYS_CREDIT_MAX,372,6
ACTIVE_DAYS_CREDIT_MEAN,280,6
ACTIVE_DAYS_CREDIT_VAR,164,6
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,361,6
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,222,6
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,222,6
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,275,6
ACTIVE_CREDIT_DAY_OVERDUE_MAX,0,6
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,0,6
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,163,6
ACTIVE_AMT_CREDIT_SUM_MAX,182,6
ACTIVE_AMT_CREDIT_SUM_MEAN,191,6
ACTIVE_AMT_CREDIT_SUM_SUM,266,6
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,121,6
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,209,6
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,149,6
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,59,6
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,142,6
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,60,6
ACTIVE_AMT_ANNUITY_MAX,91,6
ACTIVE_AMT_ANNUITY_MEAN,24,6
ACTIVE_CNT_CREDIT_PROLONG_SUM,2,6
ACTIVE_MONTHS_BALANCE_MIN_MIN,56,6
ACTIVE_MONTHS_BALANCE_MAX_MAX,16,6
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,86,6
ACTIVE_MONTHS_BALANCE_SIZE_SUM,67,6
CLOSED_DAYS_CREDIT_MIN,113,6
CLOSED_DAYS_CREDIT_MAX,329,6
CLOSED_DAYS_CREDIT_MEAN,122,6
CLOSED_DAYS_CREDIT_VAR,209,6
CLOSED_DAYS_CREDIT_ENDDATE_MIN,99,6
CLOSED_DAYS_CREDIT_ENDDATE_MAX,281,6
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,124,6
CLOSED_DAYS_CREDIT_UPDATE_MEAN,156,6
CLOSED_CREDIT_DAY_OVERDUE_MAX,0,6
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,6
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,152,6
CLOSED_AMT_CREDIT_SUM_MAX,164,6
CLOSED_AMT_CREDIT_SUM_MEAN,202,6
CLOSED_AMT_CREDIT_SUM_SUM,177,6
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,33,6
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,26,6
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,11,6
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,6
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,7,6
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,4,6
CLOSED_AMT_ANNUITY_MAX,43,6
CLOSED_AMT_ANNUITY_MEAN,44,6
CLOSED_CNT_CREDIT_PROLONG_SUM,0,6
CLOSED_MONTHS_BALANCE_MIN_MIN,33,6
CLOSED_MONTHS_BALANCE_MAX_MAX,12,6
CLOSED_MONTHS_BALANCE_SIZE_MEAN,55,6
CLOSED_MONTHS_BALANCE_SIZE_SUM,53,6
PREV_AMT_ANNUITY_MIN,142,6
PREV_AMT_ANNUITY_MAX,132,6
PREV_AMT_ANNUITY_MEAN,179,6
PREV_AMT_APPLICATION_MIN,58,6
PREV_AMT_APPLICATION_MAX,57,6
PREV_AMT_APPLICATION_MEAN,115,6
PREV_AMT_CREDIT_MIN,88,6
PREV_AMT_CREDIT_MAX,86,6
PREV_AMT_CREDIT_MEAN,96,6
PREV_APP_CREDIT_PERC_MIN,169,6
PREV_APP_CREDIT_PERC_MAX,132,6
PREV_APP_CREDIT_PERC_MEAN,175,6
PREV_APP_CREDIT_PERC_VAR,195,6
PREV_AMT_DOWN_PAYMENT_MIN,34,6
PREV_AMT_DOWN_PAYMENT_MAX,147,6
PREV_AMT_DOWN_PAYMENT_MEAN,96,6
PREV_AMT_GOODS_PRICE_MIN,93,6
PREV_AMT_GOODS_PRICE_MAX,40,6
PREV_AMT_GOODS_PRICE_MEAN,90,6
PREV_HOUR_APPR_PROCESS_START_MIN,44,6
PREV_HOUR_APPR_PROCESS_START_MAX,106,6
PREV_HOUR_APPR_PROCESS_START_MEAN,172,6
PREV_RATE_DOWN_PAYMENT_MIN,77,6
PREV_RATE_DOWN_PAYMENT_MAX,93,6
PREV_RATE_DOWN_PAYMENT_MEAN,103,6
PREV_DAYS_DECISION_MIN,91,6
PREV_DAYS_DECISION_MAX,209,6
PREV_DAYS_DECISION_MEAN,181,6
PREV_CNT_PAYMENT_MEAN,364,6
PREV_CNT_PAYMENT_SUM,104,6
PREV_NAME_CONTRACT_TYPE_Cash_loans_MEAN,51,6
PREV_NAME_CONTRACT_TYPE_Consumer_loans_MEAN,29,6
PREV_NAME_CONTRACT_TYPE_Revolving_loans_MEAN,35,6
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0,6
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0,6
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,79,6
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,142,6
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,96,6
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,44,6
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,140,6
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,42,6
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,105,6
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0,6
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,3,6
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0,6
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Building_a_house_or_an_annex_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Business_development_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_garage_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_holiday_home___land_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_home_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_new_car_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_used_car_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Car_repairs_MEAN,10,6
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Everyday_expenses_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Gasification___water_supply_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,24,6
PREV_NAME_CASH_LOAN_PURPOSE_Money_for_a_third_person_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,5,6
PREV_NAME_CASH_LOAN_PURPOSE_Payments_on_other_loans_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Purchase_of_electronic_equipment_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Refusal_to_name_the_goal_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,20,6
PREV_NAME_CASH_LOAN_PURPOSE_Urgent_needs_MEAN,16,6
PREV_NAME_CASH_LOAN_PURPOSE_Wedding___gift___holiday_MEAN,0,6
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,4,6
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,47,6
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,6
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,91,6
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,59,6
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,128,6
PREV_NAME_CONTRACT_STATUS_Unused_offer_MEAN,5,6
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,6
PREV_NAME_PAYMENT_TYPE_Cash_through_the_bank_MEAN,69,6
PREV_NAME_PAYMENT_TYPE_Cashless_from_the_account_of_the_employer_MEAN,0,6
PREV_NAME_PAYMENT_TYPE_Non_cash_from_your_account_MEAN,4,6
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,102,6
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,6
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0,6
PREV_CODE_REJECT_REASON_HC_MEAN,46,6
PREV_CODE_REJECT_REASON_LIMIT_MEAN,25,6
PREV_CODE_REJECT_REASON_SCO_MEAN,64,6
PREV_CODE_REJECT_REASON_SCOFR_MEAN,15,6
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,6
PREV_CODE_REJECT_REASON_VERIF_MEAN,4,6
PREV_CODE_REJECT_REASON_XAP_MEAN,79,6
PREV_CODE_REJECT_REASON_XNA_MEAN,1,6
PREV_CODE_REJECT_REASON_nan_MEAN,0,6
PREV_NAME_TYPE_SUITE_Children_MEAN,17,6
PREV_NAME_TYPE_SUITE_Family_MEAN,81,6
PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,0,6
PREV_NAME_TYPE_SUITE_Other_A_MEAN,1,6
PREV_NAME_TYPE_SUITE_Other_B_MEAN,6,6
PREV_NAME_TYPE_SUITE_Spouse__partner_MEAN,30,6
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,151,6
PREV_NAME_TYPE_SUITE_nan_MEAN,154,6
PREV_NAME_CLIENT_TYPE_New_MEAN,112,6
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,118,6
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,52,6
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0,6
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Additional_Service_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Audio_Video_MEAN,44,6
PREV_NAME_GOODS_CATEGORY_Auto_Accessories_MEAN,3,6
PREV_NAME_GOODS_CATEGORY_Clothing_and_Accessories_MEAN,12,6
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,38,6
PREV_NAME_GOODS_CATEGORY_Construction_Materials_MEAN,7,6
PREV_NAME_GOODS_CATEGORY_Consumer_Electronics_MEAN,47,6
PREV_NAME_GOODS_CATEGORY_Direct_Sales_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,33,6
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,5,6
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_House_Construction_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,3,6
PREV_NAME_GOODS_CATEGORY_Medical_Supplies_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,64,6
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Photo___Cinema_Equipment_MEAN,21,6
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,36,6
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,6
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,36,6
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,6
PREV_NAME_PORTFOLIO_Cards_MEAN,32,6
PREV_NAME_PORTFOLIO_Cars_MEAN,0,6
PREV_NAME_PORTFOLIO_Cash_MEAN,47,6
PREV_NAME_PORTFOLIO_POS_MEAN,49,6
PREV_NAME_PORTFOLIO_XNA_MEAN,50,6
PREV_NAME_PORTFOLIO_nan_MEAN,0,6
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,76,6
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,89,6
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,63,6
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,6
PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,53,6
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,6
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,43,6
PREV_CHANNEL_TYPE_Contact_center_MEAN,37,6
PREV_CHANNEL_TYPE_Country_wide_MEAN,69,6
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,111,6
PREV_CHANNEL_TYPE_Regional___Local_MEAN,18,6
PREV_CHANNEL_TYPE_Stone_MEAN,80,6
PREV_CHANNEL_TYPE_nan_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,9,6
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,10,6
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,70,6
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,11,6
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,79,6
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,9,6
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,9,6
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,46,6
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,6
PREV_NAME_YIELD_GROUP_XNA_MEAN,83,6
PREV_NAME_YIELD_GROUP_high_MEAN,192,6
PREV_NAME_YIELD_GROUP_low_action_MEAN,96,6
PREV_NAME_YIELD_GROUP_low_normal_MEAN,94,6
PREV_NAME_YIELD_GROUP_middle_MEAN,100,6
PREV_NAME_YIELD_GROUP_nan_MEAN,0,6
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,24,6
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,28,6
PREV_PRODUCT_COMBINATION_Cash_MEAN,52,6
PREV_PRODUCT_COMBINATION_Cash_Street__high_MEAN,54,6
PREV_PRODUCT_COMBINATION_Cash_Street__low_MEAN,81,6
PREV_PRODUCT_COMBINATION_Cash_Street__middle_MEAN,34,6
PREV_PRODUCT_COMBINATION_Cash_X_Sell__high_MEAN,73,6
PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,102,6
PREV_PRODUCT_COMBINATION_Cash_X_Sell__middle_MEAN,73,6
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,81,6
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,17,6
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,44,6
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,19,6
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,67,6
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,8,6
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,15,6
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0,6
PREV_PRODUCT_COMBINATION_nan_MEAN,0,6
APPROVED_AMT_ANNUITY_MIN,114,6
APPROVED_AMT_ANNUITY_MAX,125,6
APPROVED_AMT_ANNUITY_MEAN,214,6
APPROVED_AMT_APPLICATION_MIN,96,6
APPROVED_AMT_APPLICATION_MAX,101,6
APPROVED_AMT_APPLICATION_MEAN,70,6
APPROVED_AMT_CREDIT_MIN,119,6
APPROVED_AMT_CREDIT_MAX,92,6
APPROVED_AMT_CREDIT_MEAN,52,6
APPROVED_APP_CREDIT_PERC_MIN,128,6
APPROVED_APP_CREDIT_PERC_MAX,117,6
APPROVED_APP_CREDIT_PERC_MEAN,110,6
APPROVED_APP_CREDIT_PERC_VAR,167,6
APPROVED_AMT_DOWN_PAYMENT_MIN,47,6
APPROVED_AMT_DOWN_PAYMENT_MAX,184,6
APPROVED_AMT_DOWN_PAYMENT_MEAN,97,6
APPROVED_AMT_GOODS_PRICE_MIN,112,6
APPROVED_AMT_GOODS_PRICE_MAX,46,6
APPROVED_AMT_GOODS_PRICE_MEAN,56,6
APPROVED_HOUR_APPR_PROCESS_START_MIN,44,6
APPROVED_HOUR_APPR_PROCESS_START_MAX,81,6
APPROVED_HOUR_APPR_PROCESS_START_MEAN,166,6
APPROVED_RATE_DOWN_PAYMENT_MIN,51,6
APPROVED_RATE_DOWN_PAYMENT_MAX,75,6
APPROVED_RATE_DOWN_PAYMENT_MEAN,77,6
APPROVED_DAYS_DECISION_MIN,131,6
APPROVED_DAYS_DECISION_MAX,285,6
APPROVED_DAYS_DECISION_MEAN,116,6
APPROVED_CNT_PAYMENT_MEAN,441,6
APPROVED_CNT_PAYMENT_SUM,207,6
REFUSED_AMT_ANNUITY_MIN,72,6
REFUSED_AMT_ANNUITY_MAX,60,6
REFUSED_AMT_ANNUITY_MEAN,58,6
REFUSED_AMT_APPLICATION_MIN,39,6
REFUSED_AMT_APPLICATION_MAX,33,6
REFUSED_AMT_APPLICATION_MEAN,31,6
REFUSED_AMT_CREDIT_MIN,94,6
REFUSED_AMT_CREDIT_MAX,53,6
REFUSED_AMT_CREDIT_MEAN,52,6
REFUSED_APP_CREDIT_PERC_MIN,88,6
REFUSED_APP_CREDIT_PERC_MAX,55,6
REFUSED_APP_CREDIT_PERC_MEAN,50,6
REFUSED_APP_CREDIT_PERC_VAR,59,6
REFUSED_AMT_DOWN_PAYMENT_MIN,10,6
REFUSED_AMT_DOWN_PAYMENT_MAX,18,6
REFUSED_AMT_DOWN_PAYMENT_MEAN,9,6
REFUSED_AMT_GOODS_PRICE_MIN,56,6
REFUSED_AMT_GOODS_PRICE_MAX,18,6
REFUSED_AMT_GOODS_PRICE_MEAN,75,6
REFUSED_HOUR_APPR_PROCESS_START_MIN,42,6
REFUSED_HOUR_APPR_PROCESS_START_MAX,29,6
REFUSED_HOUR_APPR_PROCESS_START_MEAN,74,6
REFUSED_RATE_DOWN_PAYMENT_MIN,16,6
REFUSED_RATE_DOWN_PAYMENT_MAX,29,6
REFUSED_RATE_DOWN_PAYMENT_MEAN,29,6
REFUSED_DAYS_DECISION_MIN,80,6
REFUSED_DAYS_DECISION_MAX,156,6
REFUSED_DAYS_DECISION_MEAN,106,6
REFUSED_CNT_PAYMENT_MEAN,54,6
REFUSED_CNT_PAYMENT_SUM,38,6
POS_MONTHS_BALANCE_MAX,167,6
POS_MONTHS_BALANCE_MEAN,217,6
POS_MONTHS_BALANCE_SIZE,268,6
POS_SK_DPD_MAX,32,6
POS_SK_DPD_MEAN,83,6
POS_SK_DPD_DEF_MAX,53,6
POS_SK_DPD_DEF_MEAN,158,6
POS_NAME_CONTRACT_STATUS_Active_MEAN,240,6
POS_NAME_CONTRACT_STATUS_Amortized_debt_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Approved_MEAN,6,6
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Completed_MEAN,167,6
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,38,6
POS_NAME_CONTRACT_STATUS_Signed_MEAN,35,6
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,6
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,6
POS_COUNT,14,6
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,76,6
INSTAL_DPD_MAX,77,6
INSTAL_DPD_MEAN,393,6
INSTAL_DPD_SUM,115,6
INSTAL_DBD_MAX,197,6
INSTAL_DBD_MEAN,184,6
INSTAL_DBD_SUM,290,6
INSTAL_PAYMENT_PERC_MAX,9,6
INSTAL_PAYMENT_PERC_MEAN,162,6
INSTAL_PAYMENT_PERC_SUM,134,6
INSTAL_PAYMENT_PERC_VAR,125,6
INSTAL_PAYMENT_DIFF_MAX,230,6
INSTAL_PAYMENT_DIFF_MEAN,174,6
INSTAL_PAYMENT_DIFF_SUM,140,6
INSTAL_PAYMENT_DIFF_VAR,101,6
INSTAL_AMT_INSTALMENT_MAX,160,6
INSTAL_AMT_INSTALMENT_MEAN,148,6
INSTAL_AMT_INSTALMENT_SUM,131,6
INSTAL_AMT_PAYMENT_MIN,259,6
INSTAL_AMT_PAYMENT_MAX,129,6
INSTAL_AMT_PAYMENT_MEAN,161,6
INSTAL_AMT_PAYMENT_SUM,310,6
INSTAL_DAYS_ENTRY_PAYMENT_MAX,427,6
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,191,6
INSTAL_DAYS_ENTRY_PAYMENT_SUM,231,6
INSTAL_COUNT,63,6
CC_MONTHS_BALANCE_MIN,1,6
CC_MONTHS_BALANCE_MAX,1,6
CC_MONTHS_BALANCE_MEAN,12,6
CC_MONTHS_BALANCE_SUM,14,6
CC_MONTHS_BALANCE_VAR,17,6
CC_AMT_BALANCE_MIN,36,6
CC_AMT_BALANCE_MAX,36,6
CC_AMT_BALANCE_MEAN,46,6
CC_AMT_BALANCE_SUM,10,6
CC_AMT_BALANCE_VAR,22,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,20,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,19,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,96,6
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,52,6
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,59,6
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,6
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,39,6
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,38,6
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,26,6
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,44,6
CC_AMT_DRAWINGS_CURRENT_MIN,9,6
CC_AMT_DRAWINGS_CURRENT_MAX,17,6
CC_AMT_DRAWINGS_CURRENT_MEAN,17,6
CC_AMT_DRAWINGS_CURRENT_SUM,33,6
CC_AMT_DRAWINGS_CURRENT_VAR,41,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,11,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,5,6
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,2,6
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,18,6
CC_AMT_DRAWINGS_POS_CURRENT_MIN,11,6
CC_AMT_DRAWINGS_POS_CURRENT_MAX,26,6
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,26,6
CC_AMT_DRAWINGS_POS_CURRENT_SUM,40,6
CC_AMT_DRAWINGS_POS_CURRENT_VAR,27,6
CC_AMT_INST_MIN_REGULARITY_MIN,4,6
CC_AMT_INST_MIN_REGULARITY_MAX,32,6
CC_AMT_INST_MIN_REGULARITY_MEAN,35,6
CC_AMT_INST_MIN_REGULARITY_SUM,17,6
CC_AMT_INST_MIN_REGULARITY_VAR,66,6
CC_AMT_PAYMENT_CURRENT_MIN,37,6
CC_AMT_PAYMENT_CURRENT_MAX,61,6
CC_AMT_PAYMENT_CURRENT_MEAN,100,6
CC_AMT_PAYMENT_CURRENT_SUM,51,6
CC_AMT_PAYMENT_CURRENT_VAR,67,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,11,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,17,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,61,6
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,33,6
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,39,6
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,21,6
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,24,6
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,42,6
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,25,6
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,15,6
CC_AMT_RECIVABLE_MIN,30,6
CC_AMT_RECIVABLE_MAX,18,6
CC_AMT_RECIVABLE_MEAN,43,6
CC_AMT_RECIVABLE_SUM,11,6
CC_AMT_RECIVABLE_VAR,21,6
CC_AMT_TOTAL_RECEIVABLE_MIN,0,6
CC_AMT_TOTAL_RECEIVABLE_MAX,11,6
CC_AMT_TOTAL_RECEIVABLE_MEAN,7,6
CC_AMT_TOTAL_RECEIVABLE_SUM,2,6
CC_AMT_TOTAL_RECEIVABLE_VAR,5,6
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,6
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,11,6
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,152,6
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,29,6
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,131,6
CC_CNT_DRAWINGS_CURRENT_MIN,12,6
CC_CNT_DRAWINGS_CURRENT_MAX,38,6
CC_CNT_DRAWINGS_CURRENT_MEAN,108,6
CC_CNT_DRAWINGS_CURRENT_SUM,35,6
CC_CNT_DRAWINGS_CURRENT_VAR,126,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,3,6
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,23,6
CC_CNT_DRAWINGS_POS_CURRENT_MIN,3,6
